ZONE I = 21,J = 21,F=POINT
-0.5	-0.1	-0.165	-0.1925	-0.18	-0.2025	0.4125	0.2475	0.3375	0.7425	0
-0.5	0	-0.1875	-0.1875	-0.1875	-0.1875	0.375	0.25	0.375	0.75	0
-0.5	0.1	-0.2025	-0.18	-0.1925	-0.165	0.3375	0.2475	0.4125	0.7425	0
-0.5	0.2	-0.21	-0.17	-0.195	-0.135	0.3	0.24	0.45	0.72	0
-0.5	0.3	-0.21	-0.1575	-0.195	-0.0975	0.2625	0.2275	0.4875	0.6825	0
-0.5	0.4	-0.2025	-0.1425	-0.1925	-0.0525	0.225	0.21	0.525	0.63	0
-0.5	0.5	-0.1875	-0.125	-0.1875	0	0.1875	0.1875	0.5625	0.5625	0
-0.5	0.6	-0.165	-0.105	-0.18	0.06	0.15	0.16	0.6	0.48	0
-0.5	0.7	-0.135	-0.0825	-0.17	0.1275	0.1125	0.1275	0.6375	0.3825	0
-0.5	0.8	-0.0975	-0.0575	-0.1575	0.2025	0.075	0.09	0.675	0.27	0
-0.5	0.9	-0.0525	-0.03	-0.1425	0.285	0.0375	0.0475	0.7125	0.1425	0
-0.5	1	-0	-0	-0.125	0.375	0	0	0.75	0	0
-0.4	-1	0.28	-0.12	-0	-0	0.84	0	0	0	0
-0.4	-0.9	0.1995	-0.1425	-0.0345	-0.0525	0.798	0.057	0.042	0.133	0
-0.4	-0.8	0.126	-0.162	-0.066	-0.098	0.756	0.108	0.084	0.252	0
-0.4	-0.7	0.0595	-0.1785	-0.0945	-0.1365	0.714	0.153	0.126	0.357	0
-0.4	-0.6	0	-0.192	-0.12	-0.168	0.672	0.192	0.168	0.448	0
-0.4	-0.5	-0.0525	-0.2025	-0.1425	-0.1925	0.63	0.225	0.21	0.525	0
-0.4	-0.4	-0.098	-0.21	-0.162	-0.21	0.588	0.252	0.252	0.588	0
-0.4	-0.3	-0.1365	-0.2145	-0.1785	-0.2205	0.546	0.273	0.294	0.637	0
-0.4	-0.2	-0.168	-0.216	-0.192	-0.224	0.504	0.288	0.336	0.672	0
-0.4	-0.1	-0.1925	-0.2145	-0.2025	-0.2205	0.462	0.297	0.378	0.693	0
-0.4	0	-0.21	-0.21	-0.21	-0.21	0.42	0.3	0.42	0.7	0
-0.4	0.1	-0.2205	-0.2025	-0.2145	-0.1925	0.378	0.297	0.462	0.693	0
-0.4	0.2	-0.224	-0.192	-0.216	-0.168	0.336	0.288	0.504	0.672	0
-0.4	0.3	-0.2205	-0.1785	-0.2145	-0.1365	0.294	0.273	0.546	0.637	0
-0.4	0.4	-0.21	-0.162	-0.21	-0.098	0.252	0.252	0.588	0.588	0
-0.4	0.5	-0.1925	-0.1425	-0.2025	-0.0525	0.21	0.225	0.63	0.525	0
-0.4	0.6	-0.168	-0.12	-0.192	0	0.168	0.192	0.672	0.448	0
-0.4	0.7	-0.1365	-0.0945	-0.1785	0.0595	0.126	0.153	0.714	0.357	0
-0.4	0.8	-0.098	-0.066	-0.162	0.126	0.084	0.108	0.756	0.252	0
-0.4	0.9	-0.0525	-0.0345	-0.1425	0.1995	0.042	0.057	0.798	0.133	0
-0.4	1	-0	-0	-0.12	0.28	0	0	0.84	0	0
-0.3	-1	0.195	-0.105	-0	-0	0.91	0	0	0	0
-0.3	-0.9	0.1235	-0.133	-0.0385	-0.052	0.8645	0.0665	0.0455	0.1235	0
-0.3	-0.8	0.0585	-0.1575	-0.0735	-0.0975	0.819	0.126	0.091	0.234	0
